path	kind	size	lines	ext	issues	sha
demo_cli/src/rmr_asm_equivalence_selftest.c	text	5729	163	.c	-	-
demo_cli/src/rmr_casm_bridge_selftest.c	text	1100	42	.c	-	-
demo_cli/src/rmr_hw_detect_selftest.c	text	1115	40	.c	-	-
demo_cli/src/rmr_legacy_kernel_selftest.c	text	1628	52	.c	-	-
demo_cli/src/rmr_qemu_bridge_demo.c	text	1027	32	.c	-	-
demo_cli/src/rmr_qemu_bridge_selftest.c	text	8728	174	.c	-	-
demo_cli/src/rmr_torus_flow_selftest.c	text	1075	41	.c	-	-
demo_cli/src/rmr_unified_arena_selftest.c	text	10454	216	.c	-	-
demo_cli/src/zipraf_core_selftest.c	text	2819	91	.c	-	-
docs/ABSTRACT.md	text	8072	156	.md	-	-
docs/API.md	text	8076	203	.md	-	-
docs/ARCHITECTURE.md	text	6832	137	.md	-	-
docs/BENCHMARKS.md	text	1585	53	.md	-	-
docs/BENCHMARK_MANAGER.md	text	5111	129	.md	-	-
docs/BIBLIOGRAPHY.md	text	24083	884	.md	-	-
docs/BLUEPRINT_FLUXOS_VM.md	text	13021	276	.md	-	-
docs/BUGFIX_REPORT.md	text	3469	55	.md	-	-
docs/BUILD_ENV_ALIGNMENT.md	text	9597	184	.md	-	-
docs/BUILD_REFACTOR_SCOPE.md	text	3932	51	.md	-	-
docs/CODE_GEOMETRY_REALITY_2026-04-03.md	text	4256	135	.md	-	-
docs/COMPILATION_PIPELINE.md	text	916	18	.md	-	-
docs/CONTRIBUTING.md	text	17706	604	.md	trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace	-
docs/DETERMINISTIC_VM_MUTATION_LAYER.md	text	3024	94	.md	-	-
docs/DOCUMENTATION_STANDARDS.md	text	6426	147	.md	-	-
docs/DOCUMENTATION_SUMMARY.md	text	18639	435	.md	-	-
docs/ESFERAS_METODOLOGICAS_RAFAELIA.md	text	10705	211	.md	-	-
docs/FILES_MAP.md	text	15713	219	.md	-	-
docs/FULLSTACK_SOURCE_MAP.md	text	5923	168	.md	-	-
docs/GLOSSARY.md	text	20206	394	.md	-	-
docs/IMAGES_INDEX.md	text	20174	442	.md	trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace	-
docs/INCOMING_INGESTION_MAP.md	text	6413	80	.md	-	-
docs/INCOMING_PROMOTION_PLAN.md	text	1562	26	.md	-	-
docs/INDEX_CANONICAL.md	text	2395	65	.md	-	-
docs/INTEGRACAO_RM_QEMU_ANDROIDX.md	text	9326	179	.md	-	-
docs/IP_MAP.md	text	3534	61	.md	-	-
docs/LEGAL_AND_LICENSES.md	text	6227	128	.md	-	-
docs/LOWBASIC_ABI_BOOTSTRAP_HOTFIX.md	text	3013	58	.md	-	-
docs/MODULAR_BUILD.md	text	941	21	.md	-	-
docs/OPERATIONS.md	text	7055	111	.md	-	-
docs/PERFORMANCE_INTEGRITY.md	text	8629	319	.md	trailing-whitespace,trailing-whitespace	-
docs/PLATFORM_ABSTRACTION.md	text	900	18	.md	-	-
docs/PREFACE.md	text	14046	223	.md	-	-
docs/QUALITY_ISO8000_ISO9001_PLAN.md	text	3615	66	.md	trailing-whitespace	-
docs/RAFAELIA_COHESION_ENTERPRISE_STACK.md	text	4004	77	.md	-	-
docs/RAFAELIA_PERF_OPS.md	text	3032	64	.md	-	-
docs/RAFCODE_PHI_COMPILER_HEADER.md	text	3717	78	.md	trailing-whitespace,trailing-whitespace	-
docs/README.md	text	3905	64	.md	-	-
docs/REPO_XRAY.md	text	1689	33	.md	-	-
docs/RESUMO.md	text	12051	217	.md	-	-
docs/ROADMAP.md	text	5882	93	.md	trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace	-
docs/ROOT_FILES_CATALOG.md	text	4796	130	.md	-	-
docs/ROOT_FILE_CHAIN.md	text	10236	146	.md	-	-
docs/SALMO_DE_CODIGO_EU_SOU.md	text	5566	128	.md	-	-
docs/SECURITY.md	text	6804	89	.md	-	-
docs/SETUP_SDK_NDK.md	text	2370	71	.md	-	-
docs/SOURCE_TRACEABILITY_MATRIX.md	text	7969	135	.md	-	-
docs/SURGICAL_PATCHSET.md	text	4435	103	.md	-	-
docs/THREE_LAYER_ANALYSIS.md	text	6375	112	.md	-	-
docs/TODO_INCOMING_PENDING.md	text	8747	80	.md	-	-
docs/VM_SUPERVISION_NEXT_5_STEPS.md	text	4334	71	.md	-	-
docs/VNC_INPUT_BEHAVIOR_MATRIX.md	text	2953	45	.md	-	-
docs/WHITEPAPER.md	text	2493	62	.md	-	-
docs/abi/lowlevel_abi_contract.md	text	2877	78	.md	trailing-whitespace	-
docs/active/AI_SESSION_SYSTEM_MODEL_2026-04-17.md	text	3135	57	.md	-	-
docs/active/ALL_MARKDOWN_FILES_2026-04-07.md	text	9048	320	.md	-	-
docs/active/DIRECTORY_ALIGNMENT_MATRIX.md	text	1996	28	.md	-	-
docs/active/DOCUMENTATION_COVERAGE_AUDIT_2026-04-07.md	text	4720	98	.md	-	-
docs/active/README.md	text	1974	33	.md	-	-
docs/active/UNIFIED_CODE_DOCUMENTATION_ALIGNMENT_2026-04-12.md	text	12145	194	.md	-	-
docs/archive/2026-04-06_status-superseded_BUILD_FAILURE_AUDIT.md	text	3064	55	.md	-	-
docs/archive/2026-04-06_status-superseded_VM_SUPERVISION_AUDIT_EVIDENCE.md	text	1619	29	.md	-	-
docs/archive/README.md	text	339	13	.md	-	-
docs/assets/CHAT_PROMPT_PROVENANCE.md	text	824	10	.md	-	-
docs/assets/MANIFEST.md	text	3216	31	.md	-	-
docs/assets/README.md	text	3303	41	.md	-	-
docs/assets/ascii/additional-image-01.ascii.md	text	4176	50	.md	-	-
docs/assets/ascii/rafaelia-coherence-layers.ascii.md	text	4324	70	.md	-	-
docs/assets/ascii/rafaelia-core-eye-toroid.ascii.md	text	4339	77	.md	-	-
docs/assets/ascii/rafaelia-fractal-architecture.ascii.md	text	948	13	.md	-	-
docs/assets/ascii/rafaelia-mathematical.ascii.md	text	441	12	.md	-	-
docs/assets/ascii/rafaelia-system-pipeline.ascii.md	text	271	9	.md	-	-
docs/assets/ascii/rafaelia-toroid-recursive-container.ascii.md	text	4350	77	.md	-	-
docs/assets/ascii/rafaelia-vazio-verbo-axis.ascii.md	text	4324	70	.md	-	-
docs/assets/ascii/vectra-mystical-ui-concept.ascii.md	text	759	16	.md	-	-
docs/assets/ascii/ziprafa-integrity-architecture.ascii.md	text	255	12	.md	-	-
docs/bitomega_postdoc/00_THESIS_OVERVIEW.md	text	1075	25	.md	-	-
docs/bitomega_postdoc/01_FORMALISM_BITOMEGA.md	text	890	43	.md	-	-
docs/bitomega_postdoc/02_TRANSITION_GRAPH.md	text	722	21	.md	-	-
docs/bitomega_postdoc/03_IMPLEMENTATION_MAP.md	text	822	25	.md	-	-
docs/bitomega_postdoc/04_EXPERIMENTS.md	text	646	20	.md	-	-
docs/bitomega_postdoc/05_RESULTS_TABLES.md	text	319	11	.md	-	-
docs/bitomega_postdoc/06_LIMITATIONS_NEXT.md	text	530	14	.md	-	-
docs/bitomega_postdoc/README.md	text	402	13	.md	-	-
docs/bitomega_postdoc/validate_pack.sh	text	1333	50	.sh	-	-
docs/ci/android-canonical-pipeline.md	text	2430	39	.md	-	-
docs/ci/android-mode-matrix.md	text	4303	83	.md	-	-
docs/ci/lowlevel-abi-contract.md	text	1171	27	.md	-	-
docs/ci/workflow-matrix.md	text	3589	32	.md	-	-
docs/native-hardening-backlog.md	text	1594	30	.md	-	-
docs/navigation/BENCHMARK_COMPARISONS.md	text	2555	56	.md	-	-
docs/navigation/BIGTECH_REVOLUTION_ANNOUNCE.md	text	8320	184	.md	-	-
docs/navigation/ENTERPRISE_COMPANIES.md	text	3822	74	.md	-	-
docs/navigation/HIGH_LEVEL_INVESTORS.md	text	1721	41	.md	-	-
docs/navigation/INDEX.md	text	2453	48	.md	-	-
docs/navigation/PERFORMANCE_OPERATIONS.md	text	1617	41	.md	-	-
docs/navigation/RUNTIME_ENGINE_SYSTEMS.md	text	1528	35	.md	-	-
docs/navigation/SCIENTISTS_RESEARCH.md	text	2012	46	.md	-	-
docs/navigation/TECHNOLOGY_INNOVATION_AUTHORSHIP.md	text	5167	66	.md	-	-
docs/navigation/TRACEABILITY_GOVERNANCE.md	text	1499	35	.md	-	-
docs/navigation/UNIVERSITIES_ACADEMIC.md	text	1651	41	.md	-	-
docs/runtime-catch-review-checklist.md	text	1461	22	.md	-	-
engine/FILES_MAP.md	text	10230	141	.md	-	-
engine/README.md	text	5142	68	.md	-	-
engine/platform/android/CMakeLists.txt	text	672	19	.txt	-	-
engine/platform/android/rmr_android_compat.c	text	1305	52	.c	-	-
engine/platform/linux/CMakeLists.txt	text	207	7	.txt	-	-
engine/rmr/README.md	text	6409	133	.md	-	-
engine/rmr/cmake/rmr_sources.cmake	text	2086	53	.cmake	-	-
engine/rmr/include/bitomega.h	text	3746	117	.h	-	-
engine/rmr/include/bitraf.h	text	2015	80	.h	-	-
engine/rmr/include/bitraf_version.h	text	191	10	.h	-	-
engine/rmr/include/rafaelia_formulas_core.h	text	7514	192	.h	-	-
engine/rmr/include/rmr_apk_module.h	text	2682	72	.h	-	-
engine/rmr/include/rmr_attractor.h	text	704	35	.h	-	-
engine/rmr/include/rmr_baremetal_compat.h	text	6882	219	.h	-	-
engine/rmr/include/rmr_bench.h	text	286	16	.h	-	-
engine/rmr/include/rmr_bench_suite.h	text	939	44	.h	-	-
engine/rmr/include/rmr_casm_bridge.h	text	485	17	.h	-	-
engine/rmr/include/rmr_corelib.h	text	711	28	.h	-	-
engine/rmr/include/rmr_cycles.h	text	162	9	.h	-	-
engine/rmr/include/rmr_ethica_loss.h	text	439	25	.h	-	-
engine/rmr/include/rmr_host_compat.h	text	1184	42	.h	-	-
engine/rmr/include/rmr_hw_detect.h	text	664	34	.h	-	-
engine/rmr/include/rmr_isorf.h	text	1399	57	.h	-	-
engine/rmr/include/rmr_ll_ops.h	text	1439	48	.h	-	-
engine/rmr/include/rmr_ll_tuning.h	text	844	41	.h	-	-
engine/rmr/include/rmr_lowlevel.h	text	757	29	.h	-	-
engine/rmr/include/rmr_math_fabric.h	text	1806	63	.h	-	-
engine/rmr/include/rmr_neon_simd.h	text	1565	37	.h	-	-
engine/rmr/include/rmr_policy_kernel.h	text	3619	121	.h	-	-
engine/rmr/include/rmr_qemu_bridge.h	text	1581	61	.h	-	-
engine/rmr/include/rmr_tcg_cache.h	text	1547	62	.h	-	-
engine/rmr/include/rmr_torus_flow.h	text	657	30	.h	-	-
engine/rmr/include/rmr_types.h	text	161	9	.h	-	-
engine/rmr/include/rmr_unified_jni_base.h	text	9268	254	.h	-	-
engine/rmr/include/rmr_unified_kernel.h	text	8602	242	.h	-	-
engine/rmr/include/rmr_vhw_model.h	text	549	33	.h	-	-
engine/rmr/include/rmr_virtio_blk.h	text	883	44	.h	-	-
engine/rmr/include/rmr_zipraf_core.h	text	1334	53	.h	-	-
engine/rmr/include/zero.h	text	7447	154	.h	-	-
engine/rmr/include/zero_compat.h	text	246	14	.h	-	-
engine/rmr/interop/rmr_casm_arm64.S	text	5761	160	.s	-	-
engine/rmr/interop/rmr_casm_riscv64.S	text	3499	115	.s	-	-
engine/rmr/interop/rmr_casm_x86_64.S	text	1176	69	.s	-	-
engine/rmr/interop/rmr_lowlevel_x86_64.S	text	316	12	.s	-	-
engine/rmr/sources.cmake	text	1538	54	.cmake	-	-
engine/rmr/sources.mk	text	2761	55	.mk	-	-
engine/rmr/sources_rmr_core.cmake	text	2368	82	.cmake	-	-
engine/rmr/sources_rmr_core.mk	text	1600	51	.mk	-	-
engine/rmr/src/bitomega.c	text	5949	175	.c	-	-
engine/rmr/src/bitraf.c	text	8967	284	.c	-	-
engine/rmr/src/rafa_cti_scan.c	text	11129	313	.c	-	-
engine/rmr/src/rafaelia_bitraf_core.c	text	23740	814	.c	-	-
engine/rmr/src/rafaelia_formulas_core.c	text	10783	291	.c	-	-
engine/rmr/src/rmr_apk_module.c	text	8571	254	.c	-	-
engine/rmr/src/rmr_attractor.c	text	1940	67	.c	-	-
engine/rmr/src/rmr_baremetal_compat.c	text	841	31	.c	-	-
engine/rmr/src/rmr_bench.c	text	2986	108	.c	-	-
engine/rmr/src/rmr_bench_suite.c	text	5454	178	.c	-	-
engine/rmr/src/rmr_casm_bridge.c	text	3487	116	.c	-	-
engine/rmr/src/rmr_corelib.c	text	4056	171	.c	-	-
engine/rmr/src/rmr_cycles.c	text	173	7	.c	-	-
engine/rmr/src/rmr_ethica_loss.c	text	784	24	.c	-	-
engine/rmr/src/rmr_host_compat.c	text	5433	232	.c	-	-
engine/rmr/src/rmr_hw_detect.c	text	4862	123	.c	-	-
engine/rmr/src/rmr_hw_detect_selftest.c	text	845	27	.c	-	-
engine/rmr/src/rmr_isorf.c	text	5488	171	.c	-	-
engine/rmr/src/rmr_ll_ops.c	text	6308	261	.c	-	-
engine/rmr/src/rmr_ll_tuning.c	text	3329	99	.c	-	-
engine/rmr/src/rmr_lowlevel_mix.c	text	558	22	.c	-	-
engine/rmr/src/rmr_lowlevel_portable.c	text	195	7	.c	-	-
engine/rmr/src/rmr_lowlevel_reduce.c	text	2077	78	.c	-	-
engine/rmr/src/rmr_math_fabric.c	text	4068	110	.c	-	-
engine/rmr/src/rmr_neon_simd.c	text	9369	277	.c	-	-
engine/rmr/src/rmr_policy_kernel.c	text	17841	495	.c	-	-
engine/rmr/src/rmr_qemu_bridge.c	text	6508	209	.c	-	-
engine/rmr/src/rmr_tcg_cache.c	text	5727	174	.c	-	-
engine/rmr/src/rmr_torus_flow.c	text	2190	70	.c	-	-
engine/rmr/src/rmr_unified_jni_bridge.c	text	7018	168	.c	-	-
engine/rmr/src/rmr_unified_kernel.c	text	47962	1201	.c	-	-
engine/rmr/src/rmr_vhw_model.c	text	1054	27	.c	-	-
engine/rmr/src/rmr_virtio_blk.c	text	2473	86	.c	-	-
engine/rmr/src/rmr_zipraf_core.c	text	4525	143	.c	-	-
engine/vectra_policy_kernel/.gitignore	text	9	1	<noext>	-	-
engine/vectra_policy_kernel/Cargo.lock	text	814	32	.lock	-	-
engine/vectra_policy_kernel/Cargo.toml	text	220	15	.toml	-	-
engine/vectra_policy_kernel/README.md	text	1053	20	.md	-	-
engine/vectra_policy_kernel/build.rs	text	1422	31	.rs	-	-
engine/vectra_policy_kernel/src/ffi.rs	text	6067	225	.rs	-	-
engine/vectra_policy_kernel/src/lib.rs	text	22393	842	.rs	-	-
engine/vectra_policy_kernel/src/main.rs	text	3372	109	.rs	-	-
engine/vectra_policy_kernel/src/ops/anchor.rs	text	532	20	.rs	-	-
engine/vectra_policy_kernel/src/ops/focus.rs	text	470	19	.rs	-	-
engine/vectra_policy_kernel/src/ops/len.rs	text	456	19	.rs	-	-
engine/vectra_policy_kernel/src/ops/mod.rs	text	240	11	.rs	-	-
engine/vectra_policy_kernel/src/ops/replace_char.rs	text	994	29	.rs	-	-
engine/vectra_policy_kernel/src/ops/trim_ws.rs	text	477	19	.rs	-	-
engine/vectra_policy_kernel/tests/policy_kernel_tests.rs	text	16894	607	.rs	-	-
evidence/2026-04-06_status-raw_bugs_vectras_completo.txt	text	63774	570	.txt	-	-
evidence/README.md	text	363	10	.md	-	-
fastlane/FILES_MAP.md	text	4149	51	.md	-	-
fastlane/README.md	text	651	21	.md	-	-
fastlane/metadata/android/en-US/full_description.txt	text	585	15	.txt	-	-
fastlane/metadata/android/en-US/images/featureGraphic.jpg	binary	61484	0	.jpg	-	-
fastlane/metadata/android/en-US/images/icon.png	binary	19643	0	.png	-	-
fastlane/metadata/android/en-US/images/phoneScreenshots/1.jpg	binary	22242	0	.jpg	-	-
fastlane/metadata/android/en-US/images/phoneScreenshots/2.jpg	binary	59506	0	.jpg	-	-
fastlane/metadata/android/en-US/images/phoneScreenshots/3.jpg	binary	38964	0	.jpg	-	-
fastlane/metadata/android/en-US/images/phoneScreenshots/4.jpg	binary	33645	0	.jpg	-	-
fastlane/metadata/android/en-US/short_description.txt	text	62	1	.txt	-	-
for.md	text	5491	297	.md	trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace,trailing-whitespace	-
gradle.properties	text	2505	65	.properties	-	-
gradle/FILES_MAP.md	text	1311	21	.md	-	-
gradle/README.md	text	638	21	.md	-	-
gradle/wrapper/gradle-wrapper.jar	binary	43504	0	.jar	-	-
gradle/wrapper/gradle-wrapper.properties	text	280	8	.properties	-	-
gradlew	text	10211	320	<noext>	-	-
gradlew.bat	text	2966	94	.bat	CRLF	-
local.properties.example	text	1206	21	.example	-	-
reports/ANALISE_COMPLETA_VECTRAS.md	text	7118	199	.md	trailing-whitespace	-
reports/BUILD_VALIDATION_2026-04-03.md	text	1913	63	.md	-	-
reports/CANONICAL_BUILD_STATUS.md	text	1370	34	.md	-	-
reports/COMPARISON_REPORT.md	text	1813	34	.md	-	-
reports/EXTERNAL_FORKS_BUILD_INPUTS.md	text	4517	90	.md	-	-
reports/FILES_MAP.md	text	4743	68	.md	-	-
reports/FULL_REPO_AUDIT_REPORT.md	text	1445	65	.md	-	-
reports/MD_INDEX_Vectras-VM-Android.md	text	2079	48	.md	-	-
reports/NDK_DEPENDENCY_OVERHEAD_AUDIT.md	text	4262	95	.md	-	-
reports/NON_MD_AUDIT_REPORT.md	text	1604	72	.md	-	-
reports/POST_FIX_VALIDATION.md	text	1198	26	.md	-	-
reports/README.md	text	765	22	.md	-	-
reports/Vectras-VM-Android_ARCH_REPORT.md	text	4267	132	.md	-	-
reports/baremetal/.gitignore	text	14	2	<noext>	-	-
reports/build-execution-2026-04-03.md	text	1242	33	.md	-	-
reports/build-verification-2026-04-03-fix.md	text	1133	30	.md	-	-
reports/build-verification-2026-04-03.md	text	2487	84	.md	-	-
reports/external-dependency-hotspots.md	text	3880	51	.md	-	-
reports/full_repo_audit.tsv	text	156771	1345	.tsv	-	-
reports/metrics/README.md	text	592	13	.md	-	-
reports/metrics/rafaelia_metrics_250.json	text	61307	2004	.json	missing-final-newline	-
reports/non_md_inventory.tsv	text	126439	897	.tsv	-	-
resources/FILES_MAP.md	text	16114	196	.md	-	-
resources/README.md	text	677	21	.md	-	-
resources/android/play_store_512.png	binary	17558	0	.png	-	-
resources/android/res/mipmap-anydpi-v26/ic_launcher.xml	text	333	6	.xml	CRLF,missing-final-newline	-
resources/android/res/mipmap-hdpi/ic_launcher.png	binary	5359	0	.png	-	-
resources/android/res/mipmap-hdpi/ic_launcher_background.png	binary	1854	0	.png	-	-
resources/android/res/mipmap-hdpi/ic_launcher_foreground.png	binary	2784	0	.png	-	-
resources/android/res/mipmap-hdpi/ic_launcher_monochrome.png	binary	2784	0	.png	-	-
resources/android/res/mipmap-mdpi/ic_launcher.png	binary	3190	0	.png	-	-
resources/android/res/mipmap-mdpi/ic_launcher_background.png	binary	1320	0	.png	-	-
resources/android/res/mipmap-mdpi/ic_launcher_foreground.png	binary	1567	0	.png	-	-
resources/android/res/mipmap-mdpi/ic_launcher_monochrome.png	binary	1567	0	.png	-	-
resources/android/res/mipmap-xhdpi/ic_launcher.png	binary	7243	0	.png	-	-
resources/android/res/mipmap-xhdpi/ic_launcher_background.png	binary	2612	0	.png	-	-
resources/android/res/mipmap-xhdpi/ic_launcher_foreground.png	binary	3549	0	.png	-	-
resources/android/res/mipmap-xhdpi/ic_launcher_monochrome.png	binary	3549	0	.png	-	-
resources/android/res/mipmap-xxhdpi/ic_launcher.png	binary	11727	0	.png	-	-
resources/android/res/mipmap-xxhdpi/ic_launcher_background.png	binary	4172	0	.png	-	-
resources/android/res/mipmap-xxhdpi/ic_launcher_foreground.png	binary	6883	0	.png	-	-
resources/android/res/mipmap-xxhdpi/ic_launcher_monochrome.png	binary	6883	0	.png	-	-
resources/android/res/mipmap-xxxhdpi/ic_launcher.png	binary	15908	0	.png	-	-
resources/android/res/mipmap-xxxhdpi/ic_launcher_background.png	binary	6081	0	.png	-	-
resources/android/res/mipmap-xxxhdpi/ic_launcher_foreground.png	binary	9069	0	.png	-	-
resources/android/res/mipmap-xxxhdpi/ic_launcher_monochrome.png	binary	9069	0	.png	-	-
resources/lang/de.json	text	3479	101	.json	-	-
resources/lang/es.json	text	3440	101	.json	-	-
resources/lang/fr.json	text	3514	101	.json	-	-
resources/lang/pt.json	text	3337	101	.json	-	-
resources/vectras-icon.jpg	binary	43937	0	.jpg	-	-
resources/vectras-logo-dark-mode.png	binary	55683	0	.png	-	-
resources/vectras-logo-light-mode.png	binary	56060	0	.png	-	-
resources/vectrasvm.png	binary	74141	0	.png	-	-
resources/web/README.txt	text	713	18	.txt	CRLF	-
resources/web/apple-touch-icon.png	binary	4540	0	.png	-	-
resources/web/favicon.ico	binary	5238	0	.ico	-	-
resources/web/icon-192-maskable.png	binary	4998	0	.png	-	-
resources/web/icon-192.png	binary	7506	0	.png	-	-
resources/web/icon-512-maskable.png	binary	17558	0	.png	-	-
resources/web/icon-512.png	binary	24808	0	.png	-	-
rmr_lowlevel.h	text	418	7	.h	-	-
rmr_policy_kernel.h	text	433	7	.h	-	-
rmr_unified_kernel.h	text	436	7	.h	-	-
runtime/FILES_MAP.md	text	858	16	.md	-	-
runtime/README.md	text	646	21	.md	-	-
runtime/showcase/README.md	text	455	11	.md	-	-
security/sensitive-artifacts-allowlist.txt	text	173	3	.txt	-	-
settings.gradle	text	1273	22	.gradle	-	-
shell-loader/.gitignore	text	23	3	<noext>	-	-
shell-loader/FILES_MAP.md	text	8093	101	.md	-	-
shell-loader/README.md	text	1667	41	.md	-	-
shell-loader/build.gradle	text	4345	91	.gradle	-	-
shell-loader/src/main/AndroidManifest.xml	text	201	4	.xml	-	-
shell-loader/src/main/java/com/vectras/vm/Loader.java	text	10199	239	.java	-	-
shell-loader/src/test/java/com/vectras/vm/LoaderSignatureVerificationTest.java	text	4975	137	.java	-	-
shell-loader/stub/.gitignore	text	6	1	<noext>	missing-final-newline	-
shell-loader/stub/build.gradle	text	772	30	.gradle	-	-
shell-loader/stub/src/main/AndroidManifest.xml	text	13	1	.xml	-	-
shell-loader/stub/src/main/java/android/app/ActivityThread.java	text	399	17	.java	-	-
shell-loader/stub/src/main/java/android/app/ContextImpl.java	text	109	6	.java	-	-
shell-loader/stub/src/main/java/android/app/IActivityManager.java	text	510	13	.java	-	-
shell-loader/stub/src/main/java/android/content/IIntentReceiver.java	text	418	13	.java	trailing-whitespace	-
shell-loader/stub/src/main/java/android/content/IIntentSender.java	text	370	12	.java	-	-
shell-loader/stub/src/main/java/android/content/pm/IPackageManager.java	text	359	7	.java	missing-final-newline	-
terminal-emulator/.gitignore	text	224	15	<noext>	missing-final-newline	-
terminal-emulator/FILES_MAP.md	text	18060	191	.md	-	-
terminal-emulator/README.md	text	1195	26	.md	-	-
terminal-emulator/build.gradle	text	4527	112	.gradle	-	-
terminal-emulator/proguard-rules.pro	text	933	25	.pro	-	-
terminal-emulator/src/main/AndroidManifest.xml	text	12	1	.xml	-	-
terminal-emulator/src/main/java/com/termux/terminal/ByteQueue.java	text	3359	98	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/EmulatorDebug.java	text	190	10	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/JNI.java	text	2493	64	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/KeyHandler.java	text	17998	373	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/TerminalBuffer.java	text	24217	498	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/TerminalColorScheme.java	text	5959	103	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/TerminalColors.java	text	3176	76	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java	text	123921	2474	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/TerminalOutput.java	text	1036	28	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/TerminalRow.java	text	14713	320	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/TerminalSession.java	text	15389	397	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/TextStyle.java	text	3623	90	.java	-	-
terminal-emulator/src/main/java/com/termux/terminal/WcWidth.java	text	36968	515	.java	-	-
terminal-emulator/src/main/java/com/vectras/vm/core/ExecutionBudgetPolicy.java	text	3191	97	.java	-	-
terminal-emulator/src/main/java/com/vectras/vm/core/ExecutionExecutors.java	text	13475	368	.java	-	-
terminal-emulator/src/main/jniLibs/arm64-v8a/libtermux.so	binary	9680	0	.so	-	-
terminal-emulator/src/test/java/com/termux/terminal/ByteQueueTest.java	text	3459	105	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/ControlSequenceIntroducerTest.java	text	3349	65	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/CursorAndScreenTest.java	text	13697	266	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/DecSetTest.java	text	3396	96	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/DeviceControlStringTest.java	text	3253	83	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/EscapeControlCharacterTest.java	text	551	14	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/HistoryTest.java	text	1136	33	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/KeyHandlerTest.java	text	13381	203	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/OperatingSystemControlTest.java	text	9183	196	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/RectangularAreasTest.java	text	7657	117	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/ResizeTest.java	text	9336	212	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/ScreenBufferTest.java	text	4038	107	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/ScrollRegionTest.java	text	6183	130	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/TerminalRowTest.java	text	18631	486	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/TerminalTest.java	text	11814	297	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/TerminalTestCase.java	text	10462	306	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/TextStyleTest.java	text	2539	65	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/UnicodeInputTest.java	text	6428	136	.java	-	-
terminal-emulator/src/test/java/com/termux/terminal/WcWidthTest.java	text	2216	81	.java	-	-
terminal-view/.gitignore	text	224	15	<noext>	missing-final-newline	-
terminal-view/FILES_MAP.md	text	5451	66	.md	-	-
terminal-view/README.md	text	681	21	.md	-	-
terminal-view/build.gradle	text	966	32	.gradle	-	-
terminal-view/proguard-rules.pro	text	948	26	.pro	-	-
terminal-view/src/main/AndroidManifest.xml	text	12	1	.xml	-	-
terminal-view/src/main/java/com/termux/view/GestureAndScaleRecognizer.java	text	3704	112	.java	-	-
terminal-view/src/main/java/com/termux/view/TerminalRenderer.java	text	12039	233	.java	-	-
terminal-view/src/main/java/com/termux/view/TerminalView.java	text	60167	1589	.java	-	-
terminal-view/src/main/java/com/termux/view/TerminalViewClient.java	text	1063	42	.java	-	-
terminal-view/src/main/res/drawable/text_select_handle_left_material.xml	text	524	10	.xml	-	-
terminal-view/src/main/res/drawable/text_select_handle_right_material.xml	text	498	10	.xml	-	-
terminal-view/src/main/res/values/strings.xml	text	163	5	.xml	-	-
tools/BUILD_MATRIX.md	text	585	18	.md	-	-
tools/FILES_MAP.md	text	11107	128	.md	-	-
tools/README.md	text	1616	47	.md	-	-
tools/apk/README.md	text	953	37	.md	-	-
